Date,Hour,Pris,Område
2025-11-16,4,76.16499999999999,NO1
2025-11-16,5,75.55499999999999,NO1
2025-11-16,6,76.892,NO1
2025-11-16,7,81.03200000000001,NO1
2025-11-16,8,82.393,NO1
2025-11-16,9,89.101,NO1
2025-11-16,10,90.227,NO1
2025-11-16,11,92.163,NO1
2025-11-16,12,93.277,NO1
2025-11-16,13,93.218,NO1
2025-11-16,14,92.315,NO1
2025-11-16,15,92.831,NO1
2025-11-16,16,93.371,NO1
2025-11-16,17,99.927,NO1
2025-11-16,18,109.122,NO1
2025-11-16,19,106.8,NO1
2025-11-16,20,105.345,NO1
2025-11-16,21,98.238,NO1
2025-11-16,22,90.779,NO1
2025-11-16,23,85.243,NO1
2025-11-16,24,79.76599999999999,NO1
2025-11-17,1,79.423,NO1
2025-11-17,2,77.34,NO1
2025-11-17,3,75.059,NO1
2025-11-17,4,70.063,NO1
2025-11-17,5,69.349,NO1
2025-11-17,6,74.591,NO1
2025-11-17,7,84.01,NO1
2025-11-17,8,105.199,NO1
2025-11-17,9,119.427,NO1
2025-11-17,10,117.754,NO1
2025-11-17,11,110.02,NO1
2025-11-17,12,95.792,NO1
2025-11-17,13,87.70700000000001,NO1
2025-11-17,14,88.409,NO1
2025-11-17,15,98.682,NO1
2025-11-17,16,104.006,NO1
2025-11-17,17,104.755,NO1
2025-11-17,18,133.07,NO1
2025-11-17,19,132.087,NO1
2025-11-17,20,125.523,NO1
2025-11-17,21,116.666,NO1
2025-11-17,22,105.106,NO1
2025-11-17,23,99.794,NO1
2025-11-17,24,92.06,NO1
2025-11-18,1,96.565,NO1
2025-11-18,2,94.136,NO1
2025-11-18,3,90.053,NO1
2025-11-18,4,88.551,NO1
2025-11-18,5,91.614,NO1
2025-11-18,6,95.38,NO1
2025-11-18,7,103.64,NO1
2025-11-18,8,119.269,NO1
2025-11-18,9,136.54000000000002,NO1
2025-11-18,10,123.411,NO1
2025-11-18,11,104.907,NO1
2025-11-18,12,101.634,NO1
2025-11-18,13,101.646,NO1
2025-11-18,14,103.3,NO1
2025-11-18,15,110.14,NO1
2025-11-18,16,137.796,NO1
2025-11-18,17,162.506,NO1
2025-11-18,18,172.855,NO1
2025-11-18,19,163.82,NO1
2025-11-18,20,149.541,NO1
2025-11-18,21,121.932,NO1
2025-11-18,22,107.899,NO1
2025-11-18,23,111.067,NO1
2025-11-18,24,102.537,NO1
2025-11-19,1,98.906,NO1
2025-11-19,2,97.685,NO1
2025-11-19,3,95.922,NO1
2025-11-19,4,94.595,NO1
2025-11-19,5,96.04,NO1
2025-11-19,6,97.931,NO1
2025-11-19,7,112.781,NO1
2025-11-19,8,157.70499999999998,NO1
2025-11-19,9,183.821,NO1
2025-11-19,10,168.81900000000002,NO1
2025-11-19,11,151.256,NO1
2025-11-19,12,141.458,NO1
2025-11-19,13,140.30599999999998,NO1
2025-11-19,14,144.5,NO1
2025-11-19,15,144.148,NO1
2025-11-19,16,194.559,NO1
2025-11-19,17,204.321,NO1
2025-11-19,18,197.801,NO1
2025-11-19,19,136.089,NO1
2025-11-19,20,135.701,NO1
2025-11-19,21,120.793,NO1
2025-11-19,22,114.332,NO1
2025-11-19,23,113.075,NO1
2025-11-19,24,104.816,NO1
2025-11-20,1,106.639,NO1
2025-11-20,2,100.475,NO1
2025-11-20,3,99.172,NO1
2025-11-20,4,98.949,NO1
2025-11-20,5,99.125,NO1
2025-11-20,6,102.495,NO1
2025-11-20,7,117.792,NO1
2025-11-20,8,166.95,NO1
2025-11-20,9,183.187,NO1
2025-11-20,10,179.606,NO1
2025-11-20,11,166.41,NO1
2025-11-20,12,154.904,NO1
2025-11-20,13,149.821,NO1
2025-11-20,14,146.474,NO1
2025-11-20,15,154.517,NO1
2025-11-20,16,175.544,NO1
2025-11-20,17,200.798,NO1
2025-11-20,18,205.189,NO1
2025-11-20,19,185.817,NO1
2025-11-20,20,177.587,NO1
2025-11-20,21,155.632,NO1
2025-11-20,22,135.485,NO1
2025-11-20,23,122.512,NO1
2025-11-20,24,106.674,NO1
2025-11-21,1,112.904,NO1
2025-11-21,2,107.16,NO1
2025-11-21,3,102.525,NO1
2025-11-21,4,101.806,NO1
2025-11-21,5,104.212,NO1
2025-11-21,6,113.234,NO1
2025-11-21,7,146.198,NO1
2025-11-21,8,207.681,NO1
2025-11-21,9,235.208,NO1
2025-11-21,10,209.461,NO1
2025-11-21,11,171.732,NO1
2025-11-21,12,158.877,NO1
2025-11-21,13,153.263,NO1
2025-11-21,14,159.148,NO1
2025-11-21,15,176.41500000000002,NO1
2025-11-21,16,224.994,NO1
2025-11-21,17,287.62,NO1
2025-11-21,18,288.18600000000004,NO1
2025-11-21,19,232.33,NO1
2025-11-21,20,194.389,NO1
2025-11-21,21,159.361,NO1
2025-11-21,22,119.119,NO1
2025-11-21,23,117.61,NO1
2025-11-21,24,106.523,NO1
2025-11-22,1,110.132,NO1
2025-11-22,2,107.998,NO1
2025-11-22,3,100.968,NO1
2025-11-22,4,97.194,NO1
2025-11-22,5,93.243,NO1
2025-11-22,6,89.752,NO1
2025-11-22,7,90.991,NO1
2025-11-22,8,95.59,NO1
2025-11-22,9,97.289,NO1
2025-11-22,10,94.953,NO1
2025-11-22,11,92.441,NO1
2025-11-22,12,90.071,NO1
2025-11-22,13,87.441,NO1
2025-11-22,14,86.721,NO1
2025-11-22,15,90.719,NO1
2025-11-22,16,93.503,NO1
2025-11-22,17,97.949,NO1
2025-11-22,18,101.204,NO1
2025-11-22,19,96.723,NO1
2025-11-22,20,91.286,NO1
2025-11-22,21,87.783,NO1
2025-11-22,22,85.825,NO1
2025-11-22,23,84.315,NO1
2025-11-22,24,82.77000000000001,NO1
2025-11-23,1,81.78,NO1
2025-11-23,2,81.95700000000001,NO1
2025-11-23,3,79.727,NO1
2025-11-23,4,73.819,NO1
2025-11-23,5,70.163,NO1
2025-11-23,6,72.96900000000001,NO1
2025-11-23,7,71.307,NO1
2025-11-23,8,75.175,NO1
2025-11-23,9,76.649,NO1
2025-11-23,10,76.083,NO1
2025-11-23,11,78.22999999999999,NO1
2025-11-23,12,79.05499999999999,NO1
2025-11-23,13,80.11699999999999,NO1
2025-11-23,14,78.324,NO1
2025-11-23,15,81.95700000000001,NO1
2025-11-23,16,91.156,NO1
2025-11-23,17,91.863,NO1
2025-11-23,18,95.343,NO1
2025-11-23,19,97.348,NO1
2025-11-23,20,98.775,NO1
2025-11-23,21,91.816,NO1
2025-11-23,22,87.11,NO1
2025-11-23,23,86.36699999999999,NO1
2025-11-23,24,81.744,NO1
2025-11-24,1,79.731,NO1
2025-11-24,2,80.07300000000001,NO1
2025-11-24,3,80.95700000000001,NO1
2025-11-24,4,81.642,NO1
2025-11-24,5,81.65299999999999,NO1
2025-11-24,6,89.119,NO1
2025-11-24,7,99.097,NO1
2025-11-24,8,106.457,NO1
2025-11-24,9,110.09,NO1
2025-11-24,10,112.13,NO1
2025-11-24,11,128.973,NO1
2025-11-24,12,146.523,NO1
2025-11-24,13,143.114,NO1
2025-11-24,14,115.869,NO1
2025-11-24,15,111.482,NO1
2025-11-24,16,157.315,NO1
2025-11-24,17,241.174,NO1
2025-11-24,18,263.489,NO1
2025-11-24,19,123.595,NO1
2025-11-24,20,117.591,NO1
2025-11-24,21,115.633,NO1
2025-11-24,22,114.654,NO1
2025-11-24,23,110.986,NO1
2025-11-24,24,103.827,NO1
2025-11-25,1,97.118,NO1
2025-11-25,2,92.651,NO1
2025-11-25,3,91.111,NO1
2025-11-25,4,88.587,NO1
2025-11-25,5,90.057,NO1
2025-11-25,6,94.796,NO1
2025-11-25,7,111.857,NO1
2025-11-25,8,262.682,NO1
2025-11-25,9,319.813,NO1
2025-11-25,10,294.612,NO1
2025-11-25,11,261.687,NO1
2025-11-25,12,302.515,NO1
2025-11-25,13,323.415,NO1
2025-11-25,14,293.475,NO1
2025-11-25,15,278.902,NO1
2025-11-25,16,284.056,NO1
2025-11-25,17,355.961,NO1
2025-11-25,18,355.179,NO1
2025-11-25,19,284.03200000000004,NO1
2025-11-25,20,238.903,NO1
2025-11-25,21,166.204,NO1
2025-11-25,22,133.006,NO1
2025-11-25,23,117.544,NO1
2025-11-25,24,107.177,NO1
2025-11-26,1,99.833,NO1
2025-11-26,2,96.457,NO1
2025-11-26,3,95.402,NO1
2025-11-26,4,91.789,NO1
2025-11-26,5,90.296,NO1
2025-11-26,6,93.495,NO1
2025-11-26,7,122.46,NO1
2025-11-26,8,164.398,NO1
2025-11-26,9,247.112,NO1
2025-11-26,10,220.564,NO1
2025-11-26,11,203.694,NO1
2025-11-26,12,173.29500000000002,NO1
2025-11-26,13,167.893,NO1
2025-11-26,14,172.31199999999998,NO1
2025-11-26,15,189.501,NO1
2025-11-26,16,229.82800000000003,NO1
2025-11-26,17,302.899,NO1
2025-11-26,18,302.82800000000003,NO1
2025-11-26,19,234.827,NO1
2025-11-26,20,188.447,NO1
2025-11-26,21,144.993,NO1
2025-11-26,22,118.61,NO1
2025-11-26,23,105.046,NO1
2025-11-26,24,93.72,NO1
2025-11-27,1,92.181,NO1
2025-11-27,2,89.042,NO1
2025-11-27,3,87.047,NO1
2025-11-27,4,83.058,NO1
2025-11-27,5,77.17999999999999,NO1
2025-11-27,6,77.321,NO1
2025-11-27,7,84.096,NO1
2025-11-27,8,93.126,NO1
2025-11-27,9,96.903,NO1
2025-11-27,10,90.836,NO1
2025-11-27,11,88.074,NO1
2025-11-27,12,86.905,NO1
2025-11-27,13,86.186,NO1
2025-11-27,14,84.557,NO1
2025-11-27,15,82.892,NO1
2025-11-27,16,82.291,NO1
2025-11-27,17,85.85499999999999,NO1
2025-11-27,18,87.59,NO1
2025-11-27,19,85.20599999999999,NO1
2025-11-27,20,82.42,NO1
2025-11-27,21,77.026,NO1
2025-11-27,22,75.893,NO1
2025-11-27,23,73.556,NO1
2025-11-27,24,66.474,NO1
2025-11-28,1,65.764,NO1
2025-11-28,2,57.446000000000005,NO1
2025-11-28,3,59.211,NO1
2025-11-28,4,54.470000000000006,NO1
2025-11-28,5,60.422,NO1
2025-11-28,6,63.517,NO1
2025-11-28,7,71.434,NO1
2025-11-28,8,78.187,NO1
2025-11-28,9,84.022,NO1
2025-11-28,10,84.116,NO1
2025-11-28,11,84.187,NO1
2025-11-28,12,82.316,NO1
2025-11-28,13,82.904,NO1
2025-11-28,14,83.822,NO1
2025-11-28,15,83.022,NO1
2025-11-28,16,82.304,NO1
2025-11-28,17,83.046,NO1
2025-11-28,18,83.304,NO1
2025-11-28,19,79.34,NO1
2025-11-28,20,75.175,NO1
2025-11-28,21,74.14,NO1
2025-11-28,22,73.55199999999999,NO1
2025-11-28,23,71.728,NO1
2025-11-28,24,70.28099999999999,NO1
2025-11-29,1,68.787,NO1
2025-11-29,2,67.481,NO1
2025-11-29,3,67.916,NO1
2025-11-29,4,69.211,NO1
2025-11-29,5,70.058,NO1
2025-11-29,6,69.716,NO1
2025-11-29,7,70.046,NO1
2025-11-29,8,70.046,NO1
2025-11-29,9,67.846,NO1
2025-11-29,10,69.787,NO1
2025-11-29,11,74.646,NO1
2025-11-29,12,76.399,NO1
2025-11-29,13,80.834,NO1
2025-11-29,14,71.505,NO1
2025-11-29,15,74.61,NO1
2025-11-29,16,84.622,NO1
2025-11-29,17,85.775,NO1
2025-11-29,18,87.904,NO1
2025-11-29,19,88.28099999999999,NO1
2025-11-29,20,87.716,NO1
2025-11-29,21,86.74,NO1
2025-11-29,22,86.257,NO1
2025-11-29,23,85.24600000000001,NO1
2025-11-29,24,85.28099999999999,NO1
2025-11-30,1,83.116,NO1
2025-11-30,2,80.352,NO1
2025-11-30,3,78.728,NO1
2025-11-30,4,74.29299999999999,NO1
2025-11-30,5,70.893,NO1
2025-11-30,6,67.952,NO1
2025-11-30,7,70.29299999999999,NO1
2025-11-30,8,74.53999999999999,NO1
2025-11-30,9,78.775,NO1
2025-11-30,10,79.53999999999999,NO1
2025-11-30,11,80.493,NO1
2025-11-30,12,80.022,NO1
2025-11-30,13,80.50399999999999,NO1
2025-11-30,14,81.09299999999999,NO1
2025-11-30,15,81.893,NO1
2025-11-30,16,82.681,NO1
2025-11-30,17,84.22200000000001,NO1
2025-11-30,18,85.23400000000001,NO1
2025-11-30,19,85.41,NO1
2025-11-30,20,83.481,NO1
2025-11-30,21,82.51599999999999,NO1
2025-11-30,22,80.81,NO1
2025-11-30,23,79.563,NO1
2025-11-30,24,79.034,NO1
2025-12-01,1,76.7,NO1
2025-12-01,2,75.217,NO1
2025-12-01,3,72.827,NO1
2025-12-01,4,70.65,NO1
2025-12-01,5,70.85,NO1
2025-12-01,6,71.874,NO1
2025-12-01,7,80.243,NO1
2025-12-01,8,87.753,NO1
2025-12-01,9,91.013,NO1
2025-12-01,10,94.109,NO1
2025-12-01,11,93.226,NO1
2025-12-01,12,90.896,NO1
2025-12-01,13,87.788,NO1
2025-12-01,14,90.001,NO1
2025-12-01,15,89.436,NO1
2025-12-01,16,90.543,NO1
2025-12-01,17,93.285,NO1
2025-12-01,18,92.685,NO1
2025-12-01,19,87.12899999999999,NO1
2025-12-01,20,85.022,NO1
2025-12-01,21,82.138,NO1
2025-12-01,22,79.737,NO1
2025-12-01,23,77.83,NO1
2025-12-01,24,74.981,NO1
2025-12-02,1,71.088,NO1
2025-12-02,2,68.848,NO1
2025-12-02,3,65.05199999999999,NO1
2025-12-02,4,61.503,NO1
2025-12-02,5,61.24400000000001,NO1
2025-12-02,6,67.103,NO1
2025-12-02,7,74.872,NO1
2025-12-02,8,79.82300000000001,NO1
2025-12-02,9,83.124,NO1
2025-12-02,10,82.877,NO1
2025-12-02,11,82.59400000000001,NO1
2025-12-02,12,82.511,NO1
2025-12-02,13,86.461,NO1
2025-12-02,14,88.005,NO1
2025-12-02,15,90.198,NO1
2025-12-02,16,90.563,NO1
2025-12-02,17,92.838,NO1
2025-12-02,18,93.098,NO1
2025-12-02,19,92.815,NO1
2025-12-02,20,90.87,NO1
2025-12-02,21,89.325,NO1
2025-12-02,22,87.651,NO1
2025-12-02,23,86.732,NO1
2025-12-02,24,84.056,NO1
2025-12-03,1,84.25800000000001,NO1
2025-12-03,2,84.27000000000001,NO1
2025-12-03,3,83.987,NO1
2025-12-03,4,80.44800000000001,NO1
2025-12-03,5,83.106,NO1
2025-12-03,6,84.716,NO1
2025-12-03,7,88.961,NO1
2025-12-03,8,102.342,NO1
2025-12-03,9,126.422,NO1
2025-12-03,10,154.571,NO1
2025-12-03,11,139.215,NO1
2025-12-03,12,100.131,NO1
2025-12-03,13,97.098,NO1
2025-12-03,14,94.029,NO1
2025-12-03,15,94.311,NO1
2025-12-03,16,92.547,NO1
2025-12-03,17,96.063,NO1
2025-12-03,18,105.94,NO1
2025-12-03,19,141.34300000000002,NO1
2025-12-03,20,156.946,NO1
2025-12-03,21,128.997,NO1
2025-12-03,22,95.734,NO1
2025-12-03,23,91.254,NO1
2025-12-03,24,88.303,NO1
2025-12-04,1,87.175,NO1
2025-12-04,2,86.386,NO1
2025-12-04,3,85.95,NO1
2025-12-04,4,85.514,NO1
2025-12-04,5,83.60499999999999,NO1
2025-12-04,6,83.923,NO1
2025-12-04,7,89.319,NO1
2025-12-04,8,128.43599999999998,NO1
2025-12-04,9,141.93800000000002,NO1
2025-12-04,10,96.754,NO1
2025-12-04,11,112.412,NO1
2025-12-04,12,109.054,NO1
2025-12-04,13,109.714,NO1
2025-12-04,14,110.056,NO1
2025-12-04,15,122.038,NO1
2025-12-04,16,107.864,NO1
2025-12-04,17,151.587,NO1
2025-12-04,18,128.683,NO1
2025-12-04,19,138.733,NO1
2025-12-04,20,133.93800000000002,NO1
2025-12-04,21,126.032,NO1
2025-12-04,22,105.531,NO1
2025-12-04,23,101.808,NO1
2025-12-04,24,90.733,NO1
2025-12-05,1,87.52799999999999,NO1
2025-12-05,2,86.458,NO1
2025-12-05,3,85.941,NO1
2025-12-05,4,85.764,NO1
2025-12-05,5,86.035,NO1
2025-12-05,6,87.034,NO1
2025-12-05,7,88.821,NO1
2025-12-05,8,94.416,NO1
2025-12-05,9,95.051,NO1
2025-12-05,10,95.274,NO1
2025-12-05,11,94.816,NO1
2025-12-05,12,94.005,NO1
2025-12-05,13,94.252,NO1
2025-12-05,14,94.24,NO1
2025-12-05,15,92.97,NO1
2025-12-05,16,92.559,NO1
2025-12-05,17,92.171,NO1
2025-12-05,18,91.571,NO1
2025-12-05,19,91.536,NO1
2025-12-05,20,91.912,NO1
2025-12-05,21,91.101,NO1
2025-12-05,22,90.702,NO1
2025-12-05,23,87.152,NO1
2025-12-05,24,83.54299999999999,NO1
2025-12-06,1,80.96799999999999,NO1
2025-12-06,2,79.32300000000001,NO1
2025-12-06,3,78.194,NO1
2025-12-06,4,74.59700000000001,NO1
2025-12-06,5,72.53999999999999,NO1
2025-12-06,6,69.33099999999999,NO1
2025-12-06,7,69.91900000000001,NO1
2025-12-06,8,74.715,NO1
2025-12-06,9,81.709,NO1
2025-12-06,10,84.789,NO1
2025-12-06,11,85.85900000000001,NO1
2025-12-06,12,86.199,NO1
2025-12-06,13,85.976,NO1
2025-12-06,14,86.564,NO1
2025-12-06,15,87.622,NO1
2025-12-06,16,89.115,NO1
2025-12-06,17,89.796,NO1
2025-12-06,18,90.337,NO1
2025-12-06,19,89.62,NO1
2025-12-06,20,87.681,NO1
2025-12-06,21,86.08200000000001,NO1
2025-12-06,22,83.978,NO1
2025-12-06,23,81.932,NO1
2025-12-06,24,79.558,NO1
2025-12-07,1,74.574,NO1
2025-12-07,2,74.84400000000001,NO1
2025-12-07,3,73.116,NO1
2025-12-07,4,72.164,NO1
2025-12-07,5,75.702,NO1
2025-12-07,6,75.22,NO1
2025-12-07,7,75.479,NO1
2025-12-07,8,80.087,NO1
2025-12-07,9,81.41499999999999,NO1
2025-12-07,10,84.119,NO1
2025-12-07,11,86.27000000000001,NO1
2025-12-07,12,87.09299999999999,NO1
2025-12-07,13,87.951,NO1
2025-12-07,14,88.033,NO1
2025-12-07,15,88.433,NO1
2025-12-07,16,89.949,NO1
2025-12-07,17,90.972,NO1
2025-12-07,18,92.782,NO1
2025-12-07,19,90.102,NO1
2025-12-07,20,87.22200000000001,NO1
2025-12-07,21,85.15299999999999,NO1
2025-12-07,22,80.91,NO1
2025-12-07,23,74.962,NO1
2025-12-07,24,58.822,NO1
2025-12-08,1,47.097,NO1
2025-12-08,2,41.982,NO1
2025-12-08,3,41.510000000000005,NO1
2025-12-08,4,42.795,NO1
2025-12-08,5,45.388,NO1
2025-12-08,6,52.118,NO1
2025-12-08,7,69.243,NO1
2025-12-08,8,77.599,NO1
2025-12-08,9,81.17,NO1
2025-12-08,10,81.559,NO1
2025-12-08,11,81.465,NO1
2025-12-08,12,80.59299999999999,NO1
2025-12-08,13,81.429,NO1
2025-12-08,14,80.64,NO1
2025-12-08,15,80.428,NO1
2025-12-08,16,80.887,NO1
2025-12-08,17,81.771,NO1
2025-12-08,18,82.502,NO1
2025-12-08,19,81.194,NO1
2025-12-08,20,80.027,NO1
2025-12-08,21,78.978,NO1
2025-12-08,22,78.188,NO1
2025-12-08,23,76.868,NO1
2025-12-08,24,75.784,NO1
2025-12-09,1,74.549,NO1
2025-12-09,2,75.47999999999999,NO1
2025-12-09,3,75.103,NO1
2025-12-09,4,75.66799999999999,NO1
2025-12-09,5,73.983,NO1
2025-12-09,6,72.993,NO1
2025-12-09,7,80.476,NO1
2025-12-09,8,96.55,NO1
2025-12-09,9,113.261,NO1
2025-12-09,10,119.919,NO1
2025-12-09,11,107.604,NO1
2025-12-09,12,104.682,NO1
2025-12-09,13,98.624,NO1
2025-12-09,14,101.523,NO1
2025-12-09,15,100.899,NO1
2025-12-09,16,110.126,NO1
2025-12-09,17,106.426,NO1
2025-12-09,18,111.965,NO1
2025-12-09,19,102.549,NO1
2025-12-09,20,91.448,NO1
2025-12-09,21,87.34700000000001,NO1
2025-12-09,22,80.64099999999999,NO1
2025-12-09,23,73.606,NO1
2025-12-09,24,62.34,NO1
2025-12-10,1,55.372,NO1
2025-12-10,2,48.464,NO1
2025-12-10,3,36.301,NO1
2025-12-10,4,36.147000000000006,NO1
2025-12-10,5,41.001,NO1
2025-12-10,6,51.487,NO1
2025-12-10,7,66.697,NO1
2025-12-10,8,73.499,NO1
2025-12-10,9,78.967,NO1
2025-12-10,10,80.018,NO1
2025-12-10,11,78.483,NO1
2025-12-10,12,76.995,NO1
2025-12-10,13,76.404,NO1
2025-12-10,14,75.436,NO1
2025-12-10,15,75.542,NO1
2025-12-10,16,75.755,NO1
2025-12-10,17,77.03,NO1
2025-12-10,18,76.78200000000001,NO1
2025-12-10,19,74.019,NO1
2025-12-10,20,71.303,NO1
2025-12-10,21,69.55499999999999,NO1
2025-12-10,22,68.539,NO1
2025-12-10,23,67.181,NO1
2025-12-10,24,65.729,NO1
2025-12-11,1,60.757000000000005,NO1
2025-12-11,2,57.41,NO1
2025-12-11,3,52.326,NO1
2025-12-11,4,44.888,NO1
2025-12-11,5,42.7,NO1
2025-12-11,6,51.131,NO1
2025-12-11,7,65.499,NO1
2025-12-11,8,69.756,NO1
2025-12-11,9,72.511,NO1
2025-12-11,10,71.009,NO1
2025-12-11,11,70.997,NO1
2025-12-11,12,73.942,NO1
2025-12-11,13,75.562,NO1
2025-12-11,14,73.92999999999999,NO1
2025-12-11,15,72.12100000000001,NO1
2025-12-11,16,75.349,NO1
2025-12-11,17,77.986,NO1
2025-12-11,18,79.59400000000001,NO1
2025-12-11,19,80.599,NO1
2025-12-11,20,80.45700000000001,NO1
2025-12-11,21,80.091,NO1
2025-12-11,22,79.05,NO1
2025-12-11,23,77.134,NO1
2025-12-11,24,74.616,NO1
2025-12-12,1,67.935,NO1
2025-12-12,2,64.53200000000001,NO1
2025-12-12,3,65.006,NO1
2025-12-12,4,70.401,NO1
2025-12-12,5,69.12,NO1
2025-12-12,6,76.08,NO1
2025-12-12,7,92.572,NO1
2025-12-12,8,125.792,NO1
2025-12-12,9,135.573,NO1
2025-12-12,10,137.506,NO1
2025-12-12,11,130.108,NO1
2025-12-12,12,126.243,NO1
2025-12-12,13,120.208,NO1
2025-12-12,14,115.762,NO1
2025-12-12,15,119.829,NO1
2025-12-12,16,124.559,NO1
2025-12-12,17,139.723,NO1
2025-12-12,18,138.608,NO1
2025-12-12,19,124.559,NO1
2025-12-12,20,111.897,NO1
2025-12-12,21,95.571,NO1
2025-12-12,22,80.194,NO1
2025-12-12,23,77.941,NO1
2025-12-12,24,76.04400000000001,NO1
2025-12-13,1,74.19500000000001,NO1
2025-12-13,2,73.318,NO1
2025-12-13,3,71.46799999999999,NO1
2025-12-13,4,71.705,NO1
2025-12-13,5,69.417,NO1
2025-12-13,6,69.393,NO1
2025-12-13,7,70.662,NO1
2025-12-13,8,71.788,NO1
2025-12-13,9,73.721,NO1
2025-12-13,10,75.535,NO1
2025-12-13,11,77.1,NO1
2025-12-13,12,77.36,NO1
2025-12-13,13,76.364,NO1
2025-12-13,14,76.104,NO1
2025-12-13,15,76.4,NO1
2025-12-13,16,77.171,NO1
2025-12-13,17,80.05199999999999,NO1
2025-12-13,18,79.03200000000001,NO1
2025-12-13,19,77.05199999999999,NO1
2025-12-13,20,76.04400000000001,NO1
2025-12-13,21,74.92999999999999,NO1
2025-12-13,22,73.365,NO1
2025-12-13,23,72.215,NO1
2025-12-13,24,67.022,NO1
2025-12-14,1,65.599,NO1
2025-12-14,2,63.098,NO1
2025-12-14,3,61.971,NO1
2025-12-14,4,54.70399999999999,NO1
2025-12-14,5,44.294,NO1
2025-12-14,6,38.425,NO1
2025-12-14,7,50.02,NO1
2025-12-14,8,60.217,NO1
2025-12-14,9,62.6,NO1
2025-12-14,10,62.386,NO1
2025-12-14,11,62.908,NO1
2025-12-14,12,63.501,NO1
2025-12-14,13,63.133,NO1
2025-12-14,14,63.311,NO1
2025-12-14,15,63.726,NO1
2025-12-14,16,64.686,NO1
2025-12-14,17,66.358,NO1
2025-12-14,18,66.453,NO1
2025-12-14,19,65.67,NO1
2025-12-14,20,64.034,NO1
2025-12-14,21,62.25599999999999,NO1
2025-12-14,22,61.841,NO1
2025-12-14,23,59.612,NO1
2025-12-14,24,56.126,NO1
2025-12-15,1,46.511,NO1
2025-12-15,2,40.509,NO1
2025-12-15,3,38.402,NO1
2025-12-15,4,38.152,NO1
2025-12-15,5,41.045,NO1
2025-12-15,6,47.428,NO1
2025-12-15,7,60.20399999999999,NO1
2025-12-15,8,66.658,NO1
2025-12-15,9,71.421,NO1
2025-12-15,10,72.421,NO1
2025-12-15,11,73.20700000000001,NO1
2025-12-15,12,74.755,NO1
2025-12-15,13,75.434,NO1
2025-12-15,14,78.506,NO1
2025-12-15,15,78.828,NO1
2025-12-15,16,79.173,NO1
2025-12-15,17,79.53,NO1
2025-12-15,18,80.649,NO1
2025-12-15,19,80.757,NO1
2025-12-15,20,80.03,NO1
2025-12-15,21,78.84,NO1
2025-12-15,22,76.315,NO1
2025-12-15,23,72.529,NO1
2025-12-15,24,70.19500000000001,NO1
2025-12-16,1,68.159,NO1
2025-12-16,2,65.858,NO1
2025-12-16,3,64.575,NO1
2025-12-16,4,65.714,NO1
2025-12-16,5,69.12899999999999,NO1
2025-12-16,6,72.773,NO1
2025-12-16,7,77.771,NO1
2025-12-16,8,80.935,NO1
2025-12-16,9,83.296,NO1
2025-12-16,10,81.846,NO1
2025-12-16,11,83.535,NO1
2025-12-16,12,84.75800000000001,NO1
2025-12-16,13,89.672,NO1
2025-12-16,14,86.364,NO1
2025-12-16,15,90.954,NO1
2025-12-16,16,109.159,NO1
2025-12-16,17,155.014,NO1
2025-12-16,18,162.624,NO1
2025-12-16,19,141.998,NO1
2025-12-16,20,100.53,NO1
2025-12-16,21,87.287,NO1
2025-12-16,22,81.24600000000001,NO1
2025-12-16,23,78.658,NO1
2025-12-16,24,76.249,NO1
2025-12-17,1,73.821,NO1
2025-12-17,2,71.83099999999999,NO1
2025-12-17,3,70.632,NO1
2025-12-17,4,70.524,NO1
2025-12-17,5,70.812,NO1
2025-12-17,6,73.449,NO1
2025-12-17,7,79.274,NO1
2025-12-17,8,82.618,NO1
2025-12-17,9,85.567,NO1
2025-12-17,10,85.267,NO1
2025-12-17,11,84.65599999999999,NO1
2025-12-17,12,84.38,NO1
2025-12-17,13,84.356,NO1
2025-12-17,14,84.33200000000001,NO1
2025-12-17,15,84.104,NO1
2025-12-17,16,84.26,NO1
2025-12-17,17,85.003,NO1
2025-12-17,18,92.291,NO1
2025-12-17,19,97.864,NO1
2025-12-17,20,90.133,NO1
2025-12-17,21,86.346,NO1
2025-12-17,22,83.373,NO1
2025-12-17,23,81.16799999999999,NO1
2025-12-17,24,76.589,NO1
2025-12-18,1,72.97,NO1
2025-12-18,2,68.798,NO1
2025-12-18,3,61.482000000000006,NO1
2025-12-18,4,47.591,NO1
2025-12-18,5,34.274,NO1
2025-12-18,6,35.589,NO1
2025-12-18,7,56.688,NO1
2025-12-18,8,70.257,NO1
2025-12-18,9,73.413,NO1
2025-12-18,10,72.47999999999999,NO1
2025-12-18,11,69.599,NO1
2025-12-18,12,69.527,NO1
2025-12-18,13,70.46000000000001,NO1
2025-12-18,14,72.863,NO1
2025-12-18,15,75.026,NO1
2025-12-18,16,77.716,NO1
2025-12-18,17,80.227,NO1
2025-12-18,18,82.295,NO1
2025-12-18,19,77.704,NO1
2025-12-18,20,74.572,NO1
2025-12-18,21,71.91799999999999,NO1
2025-12-18,22,62.928,NO1
2025-12-18,23,57.25,NO1
2025-12-18,24,23.168,NO1
2025-12-19,1,18.158,NO1
2025-12-19,2,7.495,NO1
2025-12-19,3,5.409000000000001,NO1
2025-12-19,4,4.182,NO1
2025-12-19,5,4.861,NO1
2025-12-19,6,10.843,NO1
